WAC,1334465158.91,2,0.999910001037
BEEM,1334465148.91,2,0.00674185582633
CDR,1334465139.6,2,6.4142656669e-05
CPR,1334465130.99,2,8.64913772714e-07
MBS,1334465121.48,1,5.55770149063e-17
WAM,1334465103.81,1,1.17957158087e-24
